# Every straight sloper off the roof point on NEC-2 (tools/nec_roof_sloper_scan.py).
# Roof feed ENU (-10.7, -10.5), cells workable >= 1.02 dBi. brg in degrees true.
roof_ft,dir,brg_true,brg_mag,run_m,end_ft,slope_deg,cells3,regions3,dBi3,worst3,cells2,dBi2,cells3_thr_minus2,cells3_thr_plus2,nbr_mean3,on_lot,setback_ok
25,up,142.00,126.70,18.50,139.9,62.1,13,9,-1.06,-21.1,10,-0.82,33,5,13.4,0,0
25,up,142.00,126.70,18.75,139.4,61.7,13,9,-1.04,-22.8,10,-0.80,32,4,13.56,0,0
25,up,142.00,126.70,19.00,139.0,61.3,14,9,-1.01,-24.9,10,-0.79,30,4,13.92,0,0
25,up,142.00,126.70,19.25,138.5,60.9,14,9,-0.99,-27.1,11,-0.77,28,4,14.2,0,0
25,up,142.00,126.70,19.50,138.1,60.5,15,9,-0.97,-28.7,11,-0.76,28,4,14.52,0,0
25,up,142.00,126.70,19.75,137.6,60.1,15,9,-0.95,-28.6,11,-0.75,29,4,14.84,0,0
25,up,142.00,126.70,20.00,137.1,59.7,15,9,-0.93,-30.1,11,-0.74,29,4,15.12,0,0
25,up,142.00,126.70,20.25,136.6,59.2,15,9,-0.91,-24.6,11,-0.73,30,4,15.2,0,0
25,up,142.00,126.70,20.50,136.2,58.8,15,9,-0.89,-22.6,11,-0.72,30,4,15.36,0,0
25,up,142.00,126.70,20.75,135.7,58.4,15,9,-0.87,-20.9,11,-0.71,29,4,15.36,0,0
25,up,142.00,126.70,21.00,135.1,58.0,16,9,-0.85,-24.9,12,-0.70,30,4,15.24,0,0
25,up,142.00,126.70,21.25,134.6,57.5,15,8,-0.83,-25.8,11,-0.70,29,5,15.12,0,0
25,up,142.00,126.70,21.50,134.1,57.1,15,8,-0.81,-20.2,11,-0.69,28,6,15.12,0,0
25,up,142.00,126.70,21.75,133.6,56.7,15,8,-0.79,-18.7,11,-0.69,28,6,15.2,0,0
25,up,142.00,126.70,22.00,133.0,56.3,16,9,-0.77,-18.8,12,-0.68,27,6,15.48,0,0
25,up,142.00,126.70,22.25,132.5,55.8,16,9,-0.75,-16.6,12,-0.68,27,6,15.84,0,0
25,up,142.00,126.70,22.50,131.9,55.4,16,9,-0.73,-14.1,12,-0.67,27,6,16.16,0,0
25,up,142.00,126.70,22.75,131.3,54.9,17,10,-0.71,-13.1,12,-0.67,28,7,16.36,0,0
25,up,142.00,126.70,23.00,130.8,54.5,17,10,-0.68,-13.7,12,-0.67,28,7,16.4,0,0
25,up,142.00,126.70,23.25,130.2,54.0,16,10,-0.66,-13.6,11,-0.66,28,7,16.32,0,0
25,up,142.00,126.70,23.50,129.6,53.6,16,10,-0.63,-13.8,11,-0.65,29,7,16.2,0,0
25,up,142.00,126.70,23.75,129.0,53.1,16,10,-0.60,-14.5,11,-0.65,28,7,16.08,0,0
25,up,142.00,126.70,24.00,128.3,52.7,16,10,-0.57,-15.0,11,-0.64,28,7,15.96,0,0
25,up,142.00,126.70,24.25,127.7,52.2,15,10,-0.54,-15.5,10,-0.63,29,7,15.8,0,0
25,up,142.00,126.70,24.50,127.1,51.8,15,10,-0.51,-15.9,10,-0.62,30,8,15.64,0,0
25,up,142.00,126.70,24.75,126.4,51.3,14,9,-0.48,-16.0,10,-0.61,30,9,15.44,0,0
25,up,142.00,126.70,25.00,125.8,50.9,14,9,-0.44,-16.0,10,-0.60,30,9,15.28,0,0
25,up,142.00,126.70,25.25,125.1,50.4,14,9,-0.41,-15.9,10,-0.59,31,9,15.12,0,0
25,up,142.00,126.70,25.50,124.4,49.9,14,9,-0.37,-18.7,10,-0.57,32,9,15.08,0,0
25,up,142.00,126.70,25.75,123.7,49.4,14,9,-0.33,-22.1,10,-0.55,32,9,15.08,0,0
25,up,142.00,126.70,26.00,123.0,49.0,15,9,-0.29,-24.1,11,-0.53,33,9,15.16,0,0
25,up,142.00,126.70,26.25,122.3,48.5,15,9,-0.24,-21.9,11,-0.51,35,9,15.24,0,0
25,up,142.00,126.70,26.50,121.5,48.0,15,9,-0.20,-18.6,11,-0.48,37,9,15.36,0,0
25,up,142.00,126.70,26.75,120.8,47.5,15,9,-0.15,-15.8,11,-0.45,38,9,15.48,0,0
25,up,142.00,126.70,27.00,120.0,47.0,15,9,-0.11,-13.7,11,-0.42,38,10,15.6,0,0
25,up,142.00,126.70,27.25,119.3,46.5,16,9,-0.06,-11.9,11,-0.39,37,9,15.88,0,0
25,up,142.00,126.70,27.50,118.5,46.0,16,9,-0.01,-10.5,11,-0.35,36,9,16.4,0,0
25,up,142.00,126.70,27.75,117.7,45.5,17,9,0.03,-11.1,11,-0.31,37,9,17.0,0,0
25,up,142.00,126.70,28.00,116.9,45.0,18,10,0.08,-11.6,11,-0.27,37,9,17.56,0,0
25,up,142.00,126.70,28.25,116.0,44.5,18,10,0.13,-12.2,11,-0.22,37,9,18.24,0,0
25,up,142.00,126.70,28.50,115.2,44.0,18,10,0.18,-12.7,11,-0.17,35,9,18.8,0,0
25,up,142.00,126.70,28.75,114.3,43.4,18,10,0.23,-13.1,11,-0.13,35,11,19.32,0,0
25,up,142.00,126.70,29.00,113.5,42.9,20,12,0.28,-13.4,13,-0.07,35,11,19.84,0,0
25,up,142.00,126.70,29.25,112.6,42.4,21,12,0.33,-13.6,14,-0.02,36,11,20.48,0,0
25,up,142.00,126.70,29.50,111.7,41.8,22,13,0.38,-13.5,15,0.04,37,11,21.2,0,0
25,up,142.00,126.70,29.75,110.7,41.3,22,13,0.43,-13.3,15,0.09,38,10,22.04,0,0
25,up,142.00,126.70,30.00,109.8,40.7,22,12,0.48,-12.9,15,0.15,38,10,22.84,0,0
25,up,142.00,126.70,30.25,108.8,40.2,23,13,0.53,-14.8,16,0.21,38,11,23.68,0,0
25,up,142.00,126.70,30.50,107.9,39.6,25,15,0.59,-16.4,18,0.27,39,11,24.6,0,0
25,up,142.00,126.70,30.75,106.9,39.1,25,15,0.64,-16.1,18,0.34,39,12,25.6,0,0
25,up,142.00,126.70,31.00,105.8,38.5,26,16,0.70,-14.0,19,0.40,40,12,26.56,0,0
25,up,142.00,126.70,31.25,104.8,37.9,28,17,0.75,-11.6,21,0.46,41,12,27.48,0,0
25,up,142.00,126.70,31.50,103.7,37.3,29,18,0.81,-9.7,22,0.52,42,12,28.4,0,0
25,up,142.00,126.70,31.75,102.6,36.7,29,18,0.88,-11.0,22,0.58,46,12,29.44,0,0
25,up,142.00,126.70,32.00,101.5,36.1,30,19,0.94,-12.5,23,0.65,46,12,30.36,0,0
25,up,142.00,126.70,32.25,100.4,35.5,32,19,1.01,-14.4,25,0.71,48,12,31.2,0,0
25,up,142.00,126.70,32.50,99.2,34.8,32,19,1.08,-16.8,25,0.77,49,12,32.28,0,0
25,up,142.00,126.70,32.75,98.0,34.2,32,19,1.15,-19.7,25,0.83,50,12,33.44,0,0
25,up,142.00,126.70,33.00,96.8,33.6,34,19,1.23,-22.3,26,0.90,52,12,34.36,0,0
25,up,142.00,126.70,33.25,95.6,32.9,35,19,1.30,-21.2,27,0.96,53,13,35.28,0,0
25,up,142.00,126.70,33.50,94.3,32.2,36,19,1.38,-18.0,27,1.03,54,12,36.6,0,0
25,up,142.00,126.70,33.75,93.0,31.5,36,19,1.46,-17.2,27,1.09,54,11,37.76,0,0
25,up,142.00,126.70,34.00,91.6,30.8,38,20,1.54,-17.5,28,1.16,54,11,39.0,0,0
25,up,142.00,126.70,34.25,90.2,30.1,40,21,1.62,-16.9,29,1.23,53,12,40.4,0,0
25,up,142.00,126.70,34.50,88.8,29.4,42,21,1.71,-15.5,29,1.29,54,15,41.92,0,0
25,up,142.00,126.70,34.75,87.3,28.7,42,21,1.79,-13.9,29,1.36,54,15,43.08,0,0
25,up,142.00,126.70,35.00,85.8,27.9,44,21,1.87,-12.4,30,1.43,56,16,43.96,0,0
25,up,142.00,126.70,35.25,84.2,27.1,46,22,1.96,-11.0,31,1.50,56,18,44.48,0,0
25,up,142.00,126.70,35.50,82.6,26.3,45,22,2.05,-10.3,30,1.57,55,21,44.84,0,0
25,up,142.00,126.70,35.75,80.9,25.5,45,22,2.14,-13.4,30,1.64,55,21,45.04,0,0
25,up,142.00,126.70,36.00,79.1,24.6,46,22,2.23,-18.7,29,1.71,55,24,45.08,0,0
25,up,142.00,126.70,36.25,77.3,23.7,47,22,2.32,-22.9,29,1.76,55,25,45.12,0,0
25,up,142.00,126.70,36.50,75.4,22.8,46,22,2.40,-16.1,28,1.82,56,28,45.12,0,0
25,up,142.00,126.70,36.75,73.4,21.9,46,22,2.48,-11.2,28,1.86,55,29,45.0,0,0
25,up,142.00,126.70,37.00,71.3,20.9,46,22,2.54,-10.7,28,1.90,55,29,44.68,0,0
25,up,142.00,126.70,37.25,69.1,19.8,43,21,2.59,-11.1,26,1.92,54,30,44.32,0,0
25,up,142.00,126.70,37.50,66.7,18.7,43,21,2.63,-11.6,26,1.94,54,31,43.88,0,0
25,up,142.00,126.70,37.75,64.2,17.6,43,21,2.66,-12.0,26,1.95,54,31,43.36,0,0
25,up,142.00,126.70,38.00,61.6,16.3,42,21,2.70,-12.3,25,1.95,52,31,42.92,0,0
25,up,142.00,126.70,38.25,58.6,15.0,43,22,2.74,-12.5,25,1.95,53,32,42.16,0,0
25,up,142.00,126.70,38.50,55.4,13.5,43,22,2.79,-12.5,24,1.95,53,30,41.12,0,0
25,up,142.00,126.70,38.75,51.8,11.9,42,23,2.86,-12.3,21,1.95,52,28,40.2,0,0
25,up,142.00,126.70,39.00,47.5,10.0,39,20,2.89,-12.6,19,1.93,49,27,38.52,0,0
25,up,142.00,126.70,39.25,42.2,7.6,40,20,2.85,-13.8,20,1.84,48,27,37.6,0,0
25,up,142.00,126.70,39.50,34.2,4.1,34,17,2.64,-16.9,17,1.50,46,25,36.73,0,0
25,up,143.00,127.70,11.00,149.8,73.9,10,10,-2.14,-29.7,10,-1.47,23,5,10.27,1,0
25,up,143.00,127.70,11.25,149.6,73.5,10,10,-2.12,-38.7,10,-1.46,23,5,10.45,1,0
25,up,143.00,127.70,11.50,149.3,73.1,11,10,-2.09,-27.1,10,-1.45,21,5,10.56,1,0
25,up,143.00,127.70,11.75,149.1,72.7,11,10,-2.07,-21.9,10,-1.44,21,5,10.76,1,0
25,up,143.00,127.70,12.00,148.8,72.4,11,10,-2.03,-18.6,10,-1.42,22,5,10.92,1,0
25,up,143.00,127.70,12.25,148.5,72.0,11,10,-2.00,-17.6,10,-1.41,22,5,11.0,1,0
25,up,143.00,127.70,12.50,148.3,71.6,11,10,-1.96,-19.0,10,-1.39,21,6,11.0,1,0
25,up,143.00,127.70,12.75,148.0,71.2,11,10,-1.92,-20.5,10,-1.37,21,7,11.0,1,0
25,up,143.00,127.70,13.00,147.7,70.8,11,10,-1.89,-22.0,10,-1.35,21,7,11.0,1,0
25,up,143.00,127.70,13.25,147.4,70.5,11,10,-1.84,-23.4,10,-1.33,21,7,11.04,1,0
25,up,143.00,127.70,13.50,147.1,70.1,11,10,-1.80,-24.0,10,-1.31,21,8,11.12,1,0
25,up,143.00,127.70,13.75,146.8,69.7,11,10,-1.76,-23.5,10,-1.29,20,8,11.28,0,0
25,up,143.00,127.70,14.00,146.5,69.3,11,10,-1.72,-22.3,10,-1.26,21,7,11.44,0,0
25,up,143.00,127.70,14.25,146.2,68.9,12,10,-1.68,-20.8,10,-1.24,22,7,11.6,0,0
25,up,143.00,127.70,14.50,145.9,68.5,12,10,-1.63,-21.1,10,-1.21,22,7,11.68,0,0
25,up,143.00,127.70,14.75,145.6,68.1,12,10,-1.59,-21.8,10,-1.19,23,6,11.68,0,0
25,up,143.00,127.70,15.00,145.2,67.7,11,10,-1.55,-21.5,10,-1.16,25,5,11.52,0,0
25,up,143.00,127.70,15.25,144.9,67.3,11,10,-1.51,-20.2,10,-1.14,26,5,11.36,0,0
25,up,143.00,127.70,15.50,144.6,67.0,11,10,-1.47,-18.6,10,-1.11,26,5,11.24,0,0
25,up,143.00,127.70,15.75,144.2,66.6,11,10,-1.43,-17.0,10,-1.08,26,4,11.24,0,0
25,up,143.00,127.70,16.00,143.8,66.2,12,10,-1.39,-16.0,10,-1.06,26,4,11.28,0,0
25,up,143.00,127.70,16.25,143.5,65.8,12,10,-1.35,-16.4,10,-1.03,28,4,11.44,0,0
25,up,143.00,127.70,16.50,143.1,65.4,12,10,-1.32,-18.2,10,-1.01,27,4,11.8,0,0
25,up,143.00,127.70,16.75,142.7,65.0,11,9,-1.28,-19.0,9,-0.98,28,4,12.16,0,0
25,up,143.00,127.70,17.00,142.3,64.6,12,9,-1.25,-18.2,9,-0.96,28,4,12.44,0,0
25,up,143.00,127.70,17.25,141.9,64.2,13,9,-1.22,-16.4,10,-0.93,29,4,12.76,0,0
25,up,143.00,127.70,17.50,141.5,63.8,13,9,-1.19,-16.3,10,-0.91,31,5,13.0,0,0
25,up,143.00,127.70,17.75,141.1,63.4,13,9,-1.16,-16.4,10,-0.89,30,5,13.04,0,0
25,up,143.00,127.70,18.00,140.7,63.0,13,9,-1.13,-16.4,10,-0.87,30,5,13.08,0,0
25,up,143.00,127.70,18.25,140.3,62.6,13,9,-1.10,-16.4,10,-0.85,30,5,13.12,0,0
25,up,143.00,127.70,18.50,139.9,62.1,13,9,-1.08,-17.4,10,-0.83,32,5,13.16,0,0
25,up,143.00,127.70,18.75,139.4,61.7,13,9,-1.05,-18.6,10,-0.82,33,4,13.24,0,0
25,up,143.00,127.70,19.00,139.0,61.3,13,9,-1.03,-19.9,10,-0.80,33,4,13.48,0,0
25,up,143.00,127.70,19.25,138.5,60.9,13,9,-1.01,-21.5,10,-0.79,29,4,13.68,0,0
25,up,143.00,127.70,19.50,138.1,60.5,15,9,-0.98,-23.2,11,-0.77,30,4,13.92,0,0
25,up,143.00,127.70,19.75,137.6,60.1,15,9,-0.96,-27.4,11,-0.76,28,4,14.24,0,0
25,up,143.00,127.70,20.00,137.1,59.7,15,9,-0.94,-31.1,11,-0.75,28,4,14.56,0,0
25,up,143.00,127.70,20.25,136.6,59.2,15,9,-0.92,-29.1,11,-0.74,29,4,14.72,0,0
25,up,143.00,127.70,20.50,136.2,58.8,15,9,-0.90,-28.8,11,-0.73,29,4,14.96,0,0
25,up,143.00,127.70,20.75,135.7,58.4,15,9,-0.88,-27.0,11,-0.72,29,4,15.04,0,0
25,up,143.00,127.70,21.00,135.1,58.0,15,9,-0.86,-24.8,11,-0.71,28,4,14.92,0,0
25,up,143.00,127.70,21.25,134.6,57.5,14,8,-0.84,-26.8,10,-0.70,28,4,14.8,0,0
25,up,143.00,127.70,21.50,134.1,57.1,14,8,-0.83,-21.7,10,-0.70,28,5,14.76,0,0
25,up,143.00,127.70,21.75,133.6,56.7,14,8,-0.81,-19.7,10,-0.69,26,6,14.84,0,0
25,up,143.00,127.70,22.00,133.0,56.3,14,8,-0.79,-18.6,10,-0.69,25,6,15.12,0,0
25,up,143.00,127.70,22.25,132.5,55.8,16,9,-0.76,-17.4,12,-0.68,25,6,15.56,0,0
25,up,143.00,127.70,22.50,131.9,55.4,17,10,-0.74,-16.4,12,-0.68,26,6,15.96,0,0
25,up,143.00,127.70,22.75,131.3,54.9,17,10,-0.72,-15.5,12,-0.67,26,6,16.28,0,0
25,up,143.00,127.70,23.00,130.8,54.5,17,10,-0.70,-14.8,12,-0.67,26,6,16.36,0,0
25,up,143.00,127.70,23.25,130.2,54.0,17,10,-0.67,-14.1,12,-0.66,27,7,16.32,0,0
25,up,143.00,127.70,23.50,129.6,53.6,16,10,-0.65,-13.8,11,-0.65,27,7,16.16,0,0
25,up,143.00,127.70,23.75,129.0,53.1,16,10,-0.62,-14.4,11,-0.65,27,7,15.96,0,0
25,up,143.00,127.70,24.00,128.3,52.7,16,10,-0.59,-15.0,11,-0.64,27,7,15.72,0,0
25,up,143.00,127.70,24.25,127.7,52.2,16,10,-0.56,-15.4,11,-0.63,30,7,15.48,0,0
25,up,143.00,127.70,24.50,127.1,51.8,16,10,-0.53,-15.8,11,-0.62,30,8,15.24,0,0
25,up,143.00,127.70,24.75,126.4,51.3,15,9,-0.49,-15.9,11,-0.60,31,8,15.04,0,0
25,up,143.00,127.70,25.00,125.8,50.9,15,9,-0.46,-15.9,11,-0.59,31,9,14.92,0,0
25,up,143.00,127.70,25.25,125.1,50.4,14,9,-0.42,-15.6,10,-0.57,32,9,14.84,0,0
25,up,143.00,127.70,25.50,124.4,49.9,14,9,-0.38,-15.2,10,-0.56,33,9,14.84,0,0
25,up,143.00,127.70,25.75,123.7,49.4,14,9,-0.34,-16.1,10,-0.54,32,9,14.88,0,0
25,up,143.00,127.70,26.00,123.0,49.0,14,9,-0.30,-18.6,10,-0.52,34,9,14.92,0,0
25,up,143.00,127.70,26.25,122.3,48.5,14,9,-0.26,-21.1,10,-0.49,34,9,15.0,0,0
25,up,143.00,127.70,26.50,121.5,48.0,14,9,-0.22,-22.0,10,-0.46,36,8,15.12,0,0
25,up,143.00,127.70,26.75,120.8,47.5,15,9,-0.17,-20.2,11,-0.43,39,8,15.24,0,0
25,up,143.00,127.70,27.00,120.0,47.0,15,9,-0.12,-17.6,11,-0.40,38,8,15.36,0,0
25,up,143.00,127.70,27.25,119.3,46.5,15,9,-0.07,-15.3,11,-0.37,38,8,15.64,0,0
25,up,143.00,127.70,27.50,118.5,46.0,15,9,-0.03,-13.4,11,-0.33,37,8,16.08,0,0
25,up,143.00,127.70,27.75,117.7,45.5,16,9,0.02,-11.8,11,-0.29,37,8,16.68,0,0
25,up,143.00,127.70,28.00,116.9,45.0,18,9,0.07,-10.5,12,-0.24,37,9,17.28,0,0
25,up,143.00,127.70,28.25,116.0,44.5,19,10,0.13,-9.3,12,-0.20,37,9,18.04,0,0
25,up,143.00,127.70,28.50,115.2,44.0,19,10,0.18,-9.2,12,-0.15,37,9,18.76,0,0
25,up,143.00,127.70,28.75,114.3,43.4,20,11,0.23,-9.6,13,-0.10,36,10,19.52,0,0
25,up,143.00,127.70,29.00,113.5,42.9,21,12,0.28,-9.9,14,-0.05,37,10,20.24,0,0
25,up,143.00,127.70,29.25,112.6,42.4,22,13,0.33,-10.2,15,0.01,38,11,21.0,0,0
25,up,143.00,127.70,29.50,111.7,41.8,22,13,0.38,-10.5,15,0.06,37,11,21.88,0,0
25,up,143.00,127.70,29.75,110.7,41.3,23,13,0.44,-10.6,16,0.12,38,11,22.8,0,0
25,up,143.00,127.70,30.00,109.8,40.7,23,13,0.49,-11.7,16,0.18,37,11,23.68,0,0
25,up,143.00,127.70,30.25,108.8,40.2,24,14,0.54,-13.4,17,0.24,37,11,24.6,0,0
25,up,143.00,127.70,30.50,107.9,39.6,27,17,0.60,-14.6,20,0.30,39,11,25.64,0,0
25,up,143.00,127.70,30.75,106.9,39.1,27,17,0.66,-14.5,20,0.36,39,11,26.76,0,0
25,up,143.00,127.70,31.00,105.8,38.5,28,17,0.71,-13.0,21,0.43,41,11,27.88,0,0
25,up,143.00,127.70,31.25,104.8,37.9,29,17,0.77,-11.0,21,0.49,41,11,28.84,0,0
25,up,143.00,127.70,31.50,103.7,37.3,30,18,0.84,-9.5,22,0.55,42,11,29.8,0,0
25,up,143.00,127.70,31.75,102.6,36.7,29,18,0.90,-10.7,22,0.61,44,11,30.8,0,0
25,up,143.00,127.70,32.00,101.5,36.1,31,19,0.97,-12.1,24,0.68,44,12,31.6,0,0
25,up,143.00,127.70,32.25,100.4,35.5,32,19,1.04,-13.8,25,0.74,47,12,32.32,0,0
25,up,143.00,127.70,32.50,99.2,34.8,33,19,1.11,-16.0,25,0.80,48,12,33.36,0,0
25,up,143.00,127.70,32.75,98.0,34.2,34,19,1.18,-18.3,25,0.86,49,13,34.44,0,0
25,up,143.00,127.70,33.00,96.8,33.6,35,19,1.26,-20.2,26,0.93,49,13,35.36,0,0
25,up,143.00,127.70,33.25,95.6,32.9,36,19,1.34,-19.7,27,0.99,50,13,36.2,0,0
25,up,143.00,127.70,33.50,94.3,32.2,37,20,1.42,-17.3,27,1.05,52,11,37.48,0,0
25,up,143.00,127.70,33.75,93.0,31.5,37,20,1.50,-14.6,27,1.12,52,11,38.64,0,0
25,up,143.00,127.70,34.00,91.6,30.8,40,21,1.58,-14.9,29,1.19,52,12,39.64,0,0
25,up,143.00,127.70,34.25,90.2,30.1,41,21,1.66,-17.2,29,1.25,52,13,40.68,0,0
25,up,143.00,127.70,34.50,88.8,29.4,42,21,1.74,-20.1,30,1.32,53,16,42.04,0,0
25,up,143.00,127.70,34.75,87.3,28.7,42,21,1.82,-23.1,29,1.39,53,16,42.96,0,0
25,up,143.00,127.70,35.00,85.8,27.9,45,21,1.90,-22.7,30,1.46,55,18,43.56,0,0
25,up,143.00,127.70,35.25,84.2,27.1,45,21,1.98,-19.5,30,1.53,55,21,44.04,0,0
25,up,143.00,127.70,35.50,82.6,26.3,44,21,2.07,-16.4,29,1.60,54,20,44.56,0,0
25,up,143.00,127.70,35.75,80.9,25.5,43,21,2.16,-13.9,28,1.67,55,20,44.64,0,0
25,up,143.00,127.70,36.00,79.1,24.6,45,22,2.24,-16.3,29,1.73,55,25,44.64,0,0
25,up,143.00,127.70,36.25,77.3,23.7,45,22,2.33,-18.7,29,1.79,56,27,44.6,0,0
25,up,143.00,127.70,36.50,75.4,22.8,44,22,2.41,-15.1,28,1.84,57,29,44.6,0,0
25,up,143.00,127.70,36.75,73.4,21.9,43,21,2.49,-11.0,27,1.88,56,29,44.44,0,0
25,up,143.00,127.70,37.00,71.3,20.9,43,21,2.55,-10.0,26,1.92,55,29,44.24,0,0
25,up,143.00,127.70,37.25,69.1,19.8,44,22,2.60,-10.5,26,1.94,55,29,43.92,0,0
25,up,143.00,127.70,37.50,66.7,18.7,44,22,2.64,-10.9,26,1.96,55,30,43.6,0,0
25,up,143.00,127.70,37.75,64.2,17.6,44,22,2.67,-11.2,26,1.97,54,30,43.24,0,0
25,up,143.00,127.70,38.00,61.6,16.3,43,22,2.70,-11.5,25,1.97,54,30,42.96,0,0
25,up,143.00,127.70,38.25,58.6,15.0,43,22,2.74,-11.7,25,1.97,55,31,42.24,0,0
25,up,143.00,127.70,38.50,55.4,13.5,44,22,2.79,-11.8,25,1.97,55,31,41.28,0,0
25,up,143.00,127.70,38.75,51.8,11.9,40,21,2.85,-12.3,20,1.96,52,29,40.4,0,0
25,up,143.00,127.70,39.00,47.5,10.0,39,20,2.89,-13.3,19,1.94,49,29,38.64,0,0
25,up,143.00,127.70,39.25,42.2,7.6,38,19,2.85,-14.6,19,1.85,48,26,37.6,0,0
25,up,143.00,127.70,39.50,34.2,4.1,34,17,2.64,-16.9,17,1.50,46,26,36.73,0,0
25,up,144.00,128.70,11.00,149.8,73.9,10,10,-2.17,-27.3,10,-1.48,24,5,10.13,1,0
25,up,144.00,128.70,11.25,149.6,73.5,10,10,-2.15,-38.9,10,-1.47,22,5,10.3,1,0
25,up,144.00,128.70,11.50,149.3,73.1,10,10,-2.12,-29.6,10,-1.46,21,5,10.44,1,0
25,up,144.00,128.70,11.75,149.1,72.7,11,10,-2.09,-23.2,10,-1.45,21,5,10.64,1,0
25,up,144.00,128.70,12.00,148.8,72.4,11,10,-2.06,-19.5,10,-1.44,21,5,10.84,1,0
25,up,144.00,128.70,12.25,148.5,72.0,11,10,-2.03,-17.3,10,-1.42,22,5,10.96,1,0
25,up,144.00,128.70,12.50,148.3,71.6,11,10,-1.99,-18.6,10,-1.40,21,6,11.0,1,0
25,up,144.00,128.70,12.75,148.0,71.2,11,10,-1.95,-20.0,10,-1.39,21,7,11.0,1,0
25,up,144.00,128.70,13.00,147.7,70.8,11,10,-1.91,-21.4,10,-1.37,21,7,11.04,1,0
25,up,144.00,128.70,13.25,147.4,70.5,11,10,-1.87,-22.6,10,-1.35,21,7,11.08,1,0
25,up,144.00,128.70,13.50,147.1,70.1,11,10,-1.83,-23.1,10,-1.32,21,8,11.16,0,0
25,up,144.00,128.70,13.75,146.8,69.7,11,10,-1.79,-22.7,10,-1.30,22,8,11.32,0,0
25,up,144.00,128.70,14.00,146.5,69.3,11,10,-1.75,-21.7,10,-1.28,22,8,11.52,0,0
25,up,144.00,128.70,14.25,146.2,68.9,11,10,-1.70,-20.3,10,-1.25,22,8,11.68,0,0
25,up,144.00,128.70,14.50,145.9,68.5,12,10,-1.66,-19.4,10,-1.23,22,8,11.84,0,0
25,up,144.00,128.70,14.75,145.6,68.1,12,10,-1.62,-20.7,10,-1.20,24,7,11.92,0,0
25,up,144.00,128.70,15.00,145.2,67.7,12,10,-1.58,-21.3,10,-1.18,24,6,11.88,0,0
25,up,144.00,128.70,15.25,144.9,67.3,12,10,-1.53,-21.0,10,-1.15,26,6,11.84,0,0
25,up,144.00,128.70,15.50,144.6,67.0,11,10,-1.49,-19.9,10,-1.12,26,5,11.8,0,0
25,up,144.00,128.70,15.75,144.2,66.6,11,10,-1.45,-18.4,10,-1.10,26,5,11.8,0,0
25,up,144.00,128.70,16.00,143.8,66.2,12,10,-1.41,-16.9,10,-1.07,26,4,11.84,0,0
25,up,144.00,128.70,16.25,143.5,65.8,12,10,-1.38,-16.2,10,-1.05,27,4,11.88,0,0
25,up,144.00,128.70,16.50,143.1,65.4,12,10,-1.34,-18.0,10,-1.02,26,4,12.04,0,0
25,up,144.00,128.70,16.75,142.7,65.0,12,10,-1.30,-18.8,10,-1.00,26,4,12.28,0,0
25,up,144.00,128.70,17.00,142.3,64.6,13,10,-1.27,-18.1,10,-0.97,27,4,12.48,0,0
25,up,144.00,128.70,17.25,141.9,64.2,13,10,-1.24,-17.3,10,-0.95,27,4,12.72,0,0
25,up,144.00,128.70,17.50,141.5,63.8,13,9,-1.20,-17.2,10,-0.93,29,5,13.0,0,0
25,up,144.00,128.70,17.75,141.1,63.4,13,9,-1.17,-16.8,10,-0.90,30,5,13.12,0,0
25,up,144.00,128.70,18.00,140.7,63.0,13,9,-1.15,-16.3,10,-0.88,30,5,13.16,0,0
25,up,144.00,128.70,18.25,140.3,62.6,13,9,-1.12,-15.7,10,-0.86,29,5,13.16,0,0
25,up,144.00,128.70,18.50,139.9,62.1,13,9,-1.09,-15.0,10,-0.85,29,5,13.16,0,0
25,up,144.00,128.70,18.75,139.4,61.7,13,9,-1.07,-15.9,10,-0.83,31,4,13.16,0,0
25,up,144.00,128.70,19.00,139.0,61.3,13,9,-1.04,-16.8,10,-0.81,32,4,13.28,0,0
25,up,144.00,128.70,19.25,138.5,60.9,13,9,-1.02,-17.4,10,-0.80,31,4,13.4,0,0
25,up,144.00,128.70,19.50,138.1,60.5,13,9,-1.00,-19.7,10,-0.78,30,4,13.56,0,0
25,up,144.00,128.70,19.75,137.6,60.1,13,9,-0.97,-26.2,10,-0.77,29,4,13.76,0,0
25,up,144.00,128.70,20.00,137.1,59.7,13,9,-0.95,-32.3,11,-0.76,30,4,14.04,0,0
25,up,144.00,128.70,20.25,136.6,59.2,15,9,-0.93,-22.7,11,-0.75,28,4,14.2,0,0
25,up,144.00,128.70,20.50,136.2,58.8,15,9,-0.91,-24.2,11,-0.74,28,4,14.44,0,0
25,up,144.00,128.70,20.75,135.7,58.4,15,9,-0.89,-25.7,11,-0.73,30,4,14.6,0,0
25,up,144.00,128.70,21.00,135.1,58.0,15,9,-0.88,-26.6,11,-0.72,29,4,14.56,0,0
25,up,144.00,128.70,21.25,134.6,57.5,15,9,-0.86,-26.6,11,-0.71,29,4,14.48,0,0
25,up,144.00,128.70,21.50,134.1,57.1,14,8,-0.84,-25.4,10,-0.70,29,4,14.44,0,0
25,up,144.00,128.70,21.75,133.6,56.7,14,8,-0.82,-23.9,10,-0.70,27,5,14.56,0,0
25,up,144.00,128.70,22.00,133.0,56.3,14,8,-0.80,-22.3,10,-0.69,26,6,14.88,0,0
